product_id,price,n_reviews_total,y_favrate_only,y_50_50,y_30_70,y_70_30,y_sentiment_only,m_e_avg,m_f_avg,me1_z,me2_z,me3_z,me4_z,me5_z,mf1_z,mf2_z,mf3_z,mf4_z,mf5_z,mf6_z,mf7_z,z_pc1,z_pc2,z_pc3,z_pc4,z_pc5,z_pc6,z_pc7,has_discount,free_shipping,ln_imperfection,ln_brand_avg_price,recency_inv,sentiment_mean,favorable_rate_raw,favorable_rate_logit,sentiment_z,favrate_z,brand
3-27,1109,168,-0.403035099,0.211681547,-0.034205111,0.457568206,0.826398194,-0.004335969,-0.583259492,0.256508622,-0.83348885,-0.067097808,0.092765449,0.529632742,-1.035446665,-0.773825719,-0.881870166,-0.161910879,0.137397355,-0.697331455,-0.669828913,-0.681240135,-0.225705057,0.344069923,-0.53555127,0.459412049,-0.220469862,-0.583942777,1,1,0.6981347220709843,8.007866443773983,0.0015037593984962,0.905357143,0.99,4.500819262,0.826398194,-0.403035099,XX
3-28,1056,98,1.089110451,0.66820354,0.836566304,0.499840775,0.247296628,1.630206728,0.505506795,2.310538574,2.288030752,1.017489118,0.790515898,1.7444593,0.097664515,0.186736376,1.392676966,0.757602628,1.02326568,-0.609737591,0.690338991,-1.190377754,1.960778617,-0.288478617,-0.357628536,-0.109567083,0.168898768,-0.005730773,1,1,-0.3424903089467757,6.799055862058796,0.0021786492374727,0.813265306,1.0,6.908754779,0.247296628,1.089110451,AY
3-29,1468,97,1.089110451,0.804772084,0.918507431,0.691036738,0.520433718,-0.708439513,-1.044711884,-0.819337498,-0.83348885,-0.805352719,-0.39882468,-0.685193816,-1.150271963,-0.868529024,-1.303124065,-1.428765031,-0.819470061,-0.819962864,-0.922860176,-0.104507385,-0.191389007,-0.398272461,-0.078160666,-0.338794612,0.299750971,0.083239377,1,1,-0.8915981192837826,7.346655163176539,0.0017574692442882,0.856701031,1.0,6.908754779,0.520433718,1.089110451,HP
3-30,1099,2,-0.403035099,-2.320484163,-1.553504537,-3.087463788,-4.237933226,-2.088761181,-1.064575127,-1.01256711,-0.83348885,-1.144687398,-6.767868731,-0.685193816,1.817520348,-0.868529024,-1.303124065,-1.742994022,-0.862776561,-3.395222465,-1.096900102,0.18998005,-0.609794486,-0.148835501,-0.340586618,0.246078579,0.331561706,-0.265993675,1,0,-4.605170185988091,7.067603979924033,0.0012594458438287,0.1,0.99,4.500819262,-4.237933226,-0.403035099,MZ
3-31,1020,77,1.089110451,0.883744238,0.965890723,0.801597753,0.678378025,-0.712710159,-0.430393354,-1.01256711,0.159721932,-0.877516425,-1.147995375,-0.685193816,-0.461320176,-0.042027452,-0.55929477,-0.346863302,-0.426337034,-0.819962864,-0.356947882,-0.254570045,-0.546473111,-0.535732867,-0.114823573,0.059466035,0.091741287,-0.379018524,1,1,-0.2107210313156528,7.895808377083183,0.0016556291390728,0.881818182,1.0,6.908754779,0.678378025,1.089110451,WL
3-32,1158,3,1.089110451,0.731300479,0.874424468,0.58817649,0.373490506,-1.000131625,1.149170777,-1.01256711,-0.83348885,-1.144687398,-1.324720952,-0.685193816,-1.150271963,-0.868529024,1.330202633,4.645074382,-0.862776561,6.047396072,-1.096900102,-0.121776908,0.12153801,-0.423357877,-0.059087815,0.526914019,0.001451982,-0.78854007,0,1,-0.2107210313156528,7.055312843339752,0.0012722646310432,0.833333333,1.0,6.908754779,0.373490506,1.089110451,HL
3-33,1007,80,-1.237380537,-1.22846366,-1.232030411,-1.22489691,-1.219546783,-0.519015234,-0.210627687,-0.778276206,-0.068716548,-0.7332441,-0.329645499,-0.685193816,-0.315580376,0.275013386,-0.599532088,-0.990114532,0.397442573,-0.015194239,-0.226428532,0.978024995,0.150950787,-0.195939798,-0.027069441,0.115526135,-0.191453994,0.222112734,1,0,-1.1711829815029458,6.728628613084702,0.0023696682464454,0.58,0.96,3.154402342,-1.219546783,-1.237380537,CS
3-34,1398,110,1.089110451,0.958060571,1.010480523,0.905640619,0.827010691,-0.746889522,-1.038520063,-0.267096051,-0.83348885,-0.995071653,-0.95359724,-0.685193816,-1.150271963,-0.868529024,-1.303124065,-1.321547431,-0.862776561,-0.819962864,-0.943428531,0.137337481,-0.603036218,-0.638010352,-0.081961445,0.08100056,0.199270421,-0.285454956,0,1,0.412109650826833,7.29867060607557,0.0015197568389057,0.905454545,1.0,6.908754779,0.827010691,1.089110451,BY
4-1,1530,153,-0.403035099,-0.20383245,-0.283513509,-0.12415139,-0.0046298,0.103026584,0.282325652,-0.185658036,1.065945627,-0.418610989,0.405168334,-0.351712016,0.909886697,1.497196677,0.115731293,0.537464882,-0.533307506,0.215190505,-0.765882987,0.450052136,-0.722625711,-0.856944075,0.371425369,0.012702906,-0.689975251,-0.919359276,1,0,-4.605170185988091,6.497277629050428,0.0454545454545454,0.773202614,0.99,4.500819262,-0.0046298,-0.403035099,MD
4-2,1969,163,-0.403035099,-0.034704552,-0.182036771,0.112627667,0.333625995,0.246201423,0.916827841,0.22356895,0.245637712,0.597005091,0.516098197,-0.351302836,1.064951337,1.437467406,0.950551238,1.613587874,0.030630323,0.786282899,0.534323811,-0.597834453,-0.223716402,-0.180703611,-0.015406446,-0.644378985,0.370284972,-0.182257269,1,1,-4.605170185988091,7.85462371132043,0.0030395136778115,0.826993865,0.99,4.500819262,0.333625995,-0.403035099,PG
4-3,1649,3,-1.59730395,-2.708008418,-2.263726631,-3.152290206,-3.818712887,-1.000131625,-1.118912979,-1.01256711,-0.83348885,-1.144687398,-1.324720952,-0.685193816,-1.150271963,-0.868529024,-1.303124065,-1.730826273,-0.862776561,-0.819962864,-1.096900102,0.122297284,0.789385211,-0.453595024,-0.011756615,0.6189936,-0.139472645,-0.045511787,1,1,-1.5606477482646677,8.194189840741988,0.0019960079840319,0.166666667,0.93,2.5735794,-3.818712887,-1.59730395,SN
4-4,1649,100,-0.403035099,0.043918551,-0.134862909,0.222700011,0.490872201,-0.946597564,-0.968645127,-1.01256711,-0.565818544,-1.144687398,-1.324720952,-0.685193816,-0.957365463,-0.868529024,-1.056249687,-1.523974534,-0.862776561,-0.562436904,-0.949183715,-0.358059971,0.547081257,-0.23879539,-0.21805582,0.337541645,0.004522008,-0.166529915,1,1,-0.6733445532637656,7.404157382082404,0.0015220700152207,0.852,0.99,4.500819262,0.490872201,-0.403035099,JN
4-5,1520,92,1.089110451,0.664088522,0.834097294,0.49407975,0.239066593,1.122369036,-0.198459448,2.043401208,1.244696755,1.493916362,0.331889242,0.497941615,-0.117996377,-0.522656084,0.446463918,0.358587902,-0.497495653,-0.372091629,-0.684028211,-0.583051743,0.596067666,-0.251010896,-0.090444601,0.012009269,-0.000719626,-0.332809407,1,0,-4.605170185988091,7.549671082742242,0.003003003003003,0.811956522,1.0,6.908754779,0.239066593,1.089110451,MY
4-6,1725,34,1.089110451,0.866930588,0.955802533,0.778058643,0.644750726,0.869017808,0.181035143,0.227796501,0.06624327,0.791516358,1.943835925,1.315696986,-1.150271963,-0.868529024,-1.01268362,0.898123335,1.608241348,-0.214019429,2.006385353,0.400418585,-0.873264313,0.861464167,0.514996952,0.912702979,0.006204267,0.735138561,0,0,-4.605170185988091,7.429125116623799,0.0013054830287206,0.876470588,1.0,6.908754779,0.644750726,1.089110451,JH
4-7,1699,148,-1.057712899,-0.924912445,-0.978032627,-0.871792264,-0.792111991,-0.406437743,0.253328988,-0.442670316,0.199987234,-0.588682941,-0.699494518,-0.501328175,0.584282327,1.375555376,0.398307459,-0.0592406,0.038393653,-0.065945414,-0.498049882,0.335422868,-0.653722387,-0.310331057,-0.39826053,0.037854337,0.452047737,0.052980174,0,1,-2.207274913189724,8.194189840741988,0.0031152647975077,0.647972973,0.97,3.444339264,-0.792111991,-1.057712899,SN
4-8,1658,102,1.089110451,0.765208006,0.894768984,0.635647028,0.441305561,-0.879489467,-0.907620573,-0.782870145,-0.83348885,-1.144687398,-1.217992564,-0.418408376,-0.968421944,-0.71254711,-1.148222494,-1.474587787,-0.862776561,-0.214019429,-0.972768684,-0.98254237,-0.614927587,-0.599944719,0.60923901,-0.730176447,-0.545949242,0.138609419,1,1,-0.6733445532637656,7.404157382082404,0.0015384615384615,0.844117647,1.0,6.908754779,0.441305561,1.089110451,JN
4-9,1899,995,-1.237380537,-0.880078919,-1.022999566,-0.737158271,-0.5227773,-0.11302218,0.216840888,-0.209620393,0.507744987,0.075169617,-0.437816094,-0.500589016,0.72796276,0.628544631,0.177295153,-0.033027801,-0.294939129,-0.452438379,0.76448898,0.371616896,-0.23995575,-0.165638795,-0.438968717,0.286958318,-0.029189456,-0.395788803,0,1,-2.207274913189724,7.372785624427692,0.0074074074074074,0.69080402,0.96,3.154402342,-0.5227773,-1.237380537,LG
4-10,1700,65,-1.057712899,-0.625891119,-0.798619831,-0.453162406,-0.194069338,-0.273098087,0.499254451,-0.652119565,0.225426646,0.44306174,-0.696665439,-0.685193816,1.648203992,1.548590718,0.459179187,-0.283800082,-0.604270072,0.606334761,0.120542653,0.274220469,-0.389773773,0.239490307,-0.51791668,-0.086271967,0.058560947,0.451957061,1,0,-2.207274913189724,7.372785624427692,0.0454545454545454,0.743076923,0.97,3.444339264,-0.194069338,-1.057712899,LG
4-11,1688,61,1.089110451,0.940910648,1.000190569,0.881630727,0.792710845,-0.130972208,-0.768368414,-0.244400211,-0.83348885,-0.065491862,0.727613457,-0.239093572,-0.931336465,-0.868529024,-1.303124065,0.50405018,-0.862776561,-0.819962864,-1.096900102,0.066425967,-0.022535958,0.787386551,-0.983650047,-0.1379735,-0.294893109,-0.383338106,1,1,0.009950330853168,7.850882664809852,0.001466275659824,0.9,1.0,6.908754779,0.792710845,1.089110451,YA
4-12,1854,22,-1.237380537,-0.808290547,-0.979926543,-0.636654552,-0.379200558,-0.680122495,0.68633841,-0.160600185,-0.83348885,-0.396608674,-1.324720952,-0.685193816,0.670873319,0.03545707,-0.113638426,-0.288394896,0.282877197,2.34058301,1.876611598,-0.274635646,-0.305286336,-0.149330514,-0.338942652,-0.727984065,0.065234618,-0.464561287,1,0,-4.605170185988091,8.330274416924992,0.002016129032258,0.713636364,0.96,3.154402342,-0.379200558,-1.237380537,ZX
4-13,1758,57,1.089110451,0.874717963,0.960474958,0.788960968,0.660325475,-0.348672635,-0.113349718,-0.683737771,-0.296806533,-0.56722312,0.012192538,-0.207788291,-0.681673177,-0.624294185,-0.679441426,2.198716357,0.021587743,-0.819962864,-0.208380477,-0.031653083,-0.580634466,-0.755667575,0.078511022,-0.371345699,-0.031783113,-0.468362542,0,1,-4.605170185988091,6.980695903383852,0.0016077170418006,0.878947368,1.0,6.908754779,0.660325475,1.089110451,HF
4-14,1989,40,-1.237380537,-0.898327643,-1.033948801,-0.762706485,-0.559274749,-0.938896213,-0.496782984,-1.01256711,-0.83348885,-1.144687398,-1.018543889,-0.685193816,0.009021908,-0.470775143,-1.303124065,-0.830412822,-0.862776561,0.338903956,-0.358318164,0.045014725,-1.089100965,-0.698757815,0.529096261,-0.010150145,-0.380141332,0.127667966,1,0,-4.605170185988091,7.624008448256557,0.5,0.685,0.96,3.154402342,-0.559274749,-1.237380537,YS
4-15,1598,249,1.089110451,0.724986919,0.870636332,0.579337506,0.360863387,0.302699348,-0.296582524,-0.231597429,0.026496068,0.887743352,0.587120947,0.243733801,-1.126434274,-0.93242523,-0.089572906,0.770452514,0.200058853,-0.716538784,-0.181617838,-0.106786342,-0.523837659,-0.806405782,0.065043624,-0.021435617,0.30531453,-0.173137504,1,1,-0.6733445532637656,7.346655163176539,0.0020242914979757,0.831325301,1.0,6.908754779,0.360863387,1.089110451,HP
4-16,1719,149,-1.379109601,-1.106669717,-1.215645671,-0.997693764,-0.834229834,-0.333585611,-0.584089663,-0.493667792,-0.83348885,-0.371505361,0.533296122,-0.502562172,-0.004982984,-0.388020979,-0.849140309,-0.836265318,-0.298920125,-1.029835411,-0.681462515,1.254147609,0.035386532,-0.418811867,-0.283265312,-0.435761003,-0.353324218,0.029457071,1,1,-1.5606477482646677,6.866586001944066,0.0294117647058823,0.641275168,0.95,2.92568843,-0.834229834,-1.379109601,LS
4-17,1699,157,-0.403035099,-0.025453069,-0.176485881,0.125579742,0.35212896,-0.377245037,-0.480551217,-0.072418895,-0.395084346,-0.830208444,-0.336633616,-0.251879884,-0.65406465,0.170191304,-1.013793584,-0.953640347,-0.648726602,0.295436199,-0.559260839,0.285337473,0.421133951,0.844455733,-1.005916292,-0.67591996,-0.337891182,-0.196661746,0,0,0.009950330853168,7.438383530044307,0.0188679245283018,0.829936306,0.99,4.500819262,0.35212896,-0.403035099,KO
4-18,1760,28,1.089110451,0.918452416,0.98671563,0.850189202,0.74779438,-0.922372371,-1.06477891,-1.01256711,-0.83348885,-1.144687398,-0.935924682,-0.685193816,-1.150271963,-0.868529024,-1.303124065,-1.351887793,-0.862776561,-0.819962864,-1.096900102,-0.316554294,-0.727298058,-0.056228018,0.131447875,-0.337975567,-0.482049802,0.014614725,1,1,0.412109650826833,7.473637108496206,0.0013245033112582,0.892857143,1.0,6.908754779,0.74779438,1.089110451,YC
4-19,1999,21,-1.057712899,-0.357083351,-0.637335171,-0.076831532,0.343546196,-0.212956018,0.463787011,-1.01256711,-0.014089955,-0.360985878,1.008056668,-0.685193816,-0.514316468,0.078504027,-0.550745008,0.426921277,3.938058233,0.161088412,-0.293001394,0.274220469,-0.389773773,0.239490307,-0.51791668,-0.086271967,0.058560947,0.451957061,1,0,-2.207274913189724,7.372785624427692,0.0015220700152207,0.828571429,0.97,3.444339264,0.343546196,-1.057712899,LG
4-20,1799,426,-1.379109601,-0.809844162,-1.037550338,-0.582137987,-0.240578723,-0.022694883,0.427386972,-0.275595721,0.297512442,0.127792755,0.134558006,-0.397741898,0.753655049,0.952175364,1.219707998,0.510895885,-0.180733081,0.012261091,-0.276253504,-0.037033038,-0.727707512,-0.556354427,-0.049377563,-0.089455356,-0.033805087,-0.281396513,1,1,-2.207274913189724,7.696212639346407,0.0021008403361344,0.735680751,0.95,2.92568843,-0.240578723,-1.379109601,WY
4-21,1505,417,1.089110451,0.949958569,1.005619322,0.894297816,0.810806687,-0.077225179,-0.358046013,-0.169794073,-0.347482471,-0.133345958,0.248179066,0.016317539,-0.53820928,-0.439298217,-0.708731078,0.820257635,-0.258354914,-0.548232834,-0.833753403,-0.091145191,-0.628691749,-0.834356742,0.155589605,0.038350085,-0.00433394,-0.547881565,1,1,-4.605170185988091,6.712834686611667,0.0027173913043478,0.902877698,1.0,6.908754779,0.810806687,1.089110451,XM
5-1,2425,424,-0.403035099,0.202994873,-0.039417116,0.445406861,0.809024844,3.002839799,0.906487135,2.070789603,1.619554385,5.567951787,3.416637334,2.339265888,-1.150271963,-0.784100134,0.492537684,2.488283416,4.957811024,-0.722783257,1.063933174,0.409591367,0.110605121,1.397394122,-0.352212559,-0.31559553,-0.00383494,0.212495637,1,0,-4.605170185988091,7.429125116623799,0.0021186440677966,0.90259434,0.99,4.500819262,0.809024844,-0.403035099,JH
5-2,2039,142,1.089110451,0.097303522,0.494026293,-0.29941925,-0.894503408,-0.368605128,0.305046706,-0.451588888,0.243655238,-0.449290274,-0.692242513,-0.493559204,0.511273732,1.456370425,0.470198932,-0.126054374,0.076471267,0.219813313,-0.472746352,0.801282723,-0.527067219,-0.122744383,-0.466976994,-0.072937958,0.131290691,0.508867116,0,1,-4.605170185988091,8.194189840741988,0.0016778523489932,0.631690141,1.0,6.908754779,-0.894503408,1.089110451,SN
5-3,2490,107,-0.403035099,0.106684063,-0.097203602,0.310571728,0.616403226,-0.893623424,-1.029088334,-0.837396341,-0.476118615,-1.144687398,-1.324720952,-0.685193816,-1.094799209,-0.868529024,-1.210834578,-1.563889301,-0.548703257,-0.819962864,-1.096900102,-0.470877033,-0.331258354,-0.475144895,-0.163566368,-0.392545391,0.408664613,-0.128064349,1,1,-0.6733445532637656,7.404157382082404,0.0016638935108153,0.871962617,0.99,4.500819262,0.616403226,-0.403035099,JN
5-4,2099,719,-1.057712899,-0.442106034,-0.68834878,-0.195863288,0.173500831,0.223139188,1.37759748,-0.11320286,0.998667327,0.748485868,-0.074336286,-0.44391811,1.978155374,2.121540142,1.756882133,0.696055872,0.577390414,0.733311471,1.779846953,0.349123339,-0.569966291,-0.080070773,-0.457107135,0.132291129,0.255715074,0.070995311,1,0,-4.605170185988091,7.372785624427692,0.25,0.801529903,0.97,3.444339264,0.173500831,-1.057712899,LG
5-5,2330,54,-0.403035099,-0.276785009,-0.327285045,-0.226284972,-0.150534918,-0.555540928,0.263800762,-0.520845459,-0.83348885,-0.497045169,-0.241131348,-0.685193816,1.2541894,0.678291627,-0.461922481,-0.003456524,-0.240446125,0.388183615,0.231765819,-0.053644434,0.511630906,-0.371529565,-0.231613114,0.320981694,-0.125264787,-0.600909445,1,0,-4.605170185988091,7.549671082742242,0.0045662100456621,0.75,0.99,4.500819262,-0.150534918,-0.403035099,MY
5-6,2099,520,-0.810020789,-0.361162844,-0.540706022,-0.181619666,0.087695102,0.409892784,1.088672731,0.357133562,-0.267263203,0.421962083,-0.128798579,1.666430056,1.570442126,0.967258122,1.575810989,0.432786756,-0.148517746,1.426373355,1.796555513,-1.037224327,0.810804955,-0.538316664,0.166136019,0.561648728,0.035754953,-0.242974479,1,0,-4.605170185988091,7.843848638152472,0.1111111111111111,0.787884615,0.98,3.844050022,0.087695102,-0.810020789,AF
5-7,2490,160,-0.403035099,-0.037043377,-0.183440066,0.109353312,0.328948345,0.272126679,0.862041927,0.393178316,0.218073066,0.526801001,0.567623393,-0.34504238,0.995194562,1.360550021,1.06892725,1.669299184,-0.048885037,0.397920322,0.591287185,-0.751701907,-0.302880376,-0.352870938,-0.007513915,-0.51363071,0.27794691,-0.167864483,1,1,-4.605170185988091,7.85462371132043,0.0030395136778115,0.82625,0.99,4.500819262,0.328948345,-0.403035099,PG
5-8,2130,95,1.089110451,0.652972468,0.827427661,0.478517274,0.216834484,1.129366197,-0.159781665,1.724937141,1.340074536,1.583831316,0.537408551,0.460579443,0.005605042,-0.533578387,0.422397903,0.401731901,-0.509030839,-0.386234931,-0.519362346,-0.116874641,0.382111082,-0.193463166,-0.19963113,0.741877853,0.228368494,-0.347125396,1,0,-4.605170185988091,7.549671082742242,0.003003003003003,0.808421053,1.0,6.908754779,0.216834484,1.089110451,MY
5-9,2258,102,-0.403035099,0.034547743,-0.140485394,0.20958088,0.472130586,-0.879489467,-0.911777145,-0.782870145,-0.83348885,-1.144687398,-1.217992564,-0.418408376,-0.997517947,-0.71254711,-1.148222494,-1.474587787,-0.862776561,-0.214019429,-0.972768684,-1.157194616,1.998777036,-0.209704808,-0.463255608,-0.477438886,-0.187119028,0.33486403,1,1,-0.6733445532637656,7.404157382082404,0.0015384615384615,0.849019608,0.99,4.500819262,0.472130586,-0.403035099,JN
5-10,2368,249,1.089110451,0.731300479,0.874424468,0.58817649,0.373490506,0.245128132,-0.306096241,-0.325690162,-0.127072667,0.871219525,0.645414364,0.1617696,-1.126434274,-0.93242523,-0.091555833,0.833001586,0.208494055,-0.716538784,-0.31721521,-0.527452504,0.060815537,-0.605769807,0.371350504,-0.923042047,0.039828148,0.133010072,1,1,-4.605170185988091,7.346655163176539,0.0020242914979757,0.833333333,1.0,6.908754779,0.373490506,1.089110451,HP
5-11,2039,26,1.089110451,0.759517232,0.89135452,0.627679945,0.429924013,0.917641634,0.742608032,0.429223071,0.343083923,0.121291981,2.024908451,1.669700743,1.817520348,0.355329073,1.089658368,0.09620809,-0.216510339,1.854345183,0.201705504,-0.350493745,0.535006874,-0.016094397,-0.684615802,0.191218546,0.004214374,-0.290424064,1,1,-4.605170185988091,7.85462371132043,0.0017391304347826,0.842307692,1.0,6.908754779,0.429924013,1.089110451,PG
5-12,2048,324,1.089110451,0.608057462,0.800478658,0.415636267,0.127004473,0.004805617,0.53189339,0.14442501,-0.113564306,0.461719306,0.048665872,-0.517217798,0.663913218,1.322800231,0.58195992,0.258300306,0.278162572,-0.072819647,0.690937129,0.099722995,-0.667684085,-0.882747975,0.315067689,0.675858093,0.382997942,0.064219734,1,0,-4.605170185988091,7.372785624427692,0.0333333333333333,0.794135802,1.0,6.908754779,0.127004473,1.089110451,LG
5-13,2258,121,1.089110451,0.896736604,0.973686143,0.819787065,0.704362757,1.250897442,-0.45470275,1.446519242,-0.58067156,1.303570244,1.453083803,2.63198548,-1.150271963,-0.868529024,-1.139901336,-0.650410579,1.77569876,-0.819962864,-0.329542244,0.424957998,-0.674049063,-0.367764542,-0.206012854,0.499916437,0.398883044,-0.273913882,0,1,0.6981347220709843,7.116664670268523,0.0021367521367521,0.885950413,1.0,6.908754779,0.704362757,1.089110451,LC
5-14,2074,104,1.089110451,0.922771307,0.989306964,0.856235649,0.756432162,-0.544318179,-0.953177536,0.113831469,-0.83348885,-0.986439976,-0.330299723,-0.685193816,-1.150271963,-0.868529024,-1.303124065,-0.570678172,-0.862776561,-0.819962864,-1.096900102,-0.145081778,-0.276355118,-0.934712908,1.315064832,-0.639736577,-1.318470805,0.080664121,0,1,0.412109650826833,7.29867060607557,0.0014727540500736,0.894230769,1.0,6.908754779,0.756432162,1.089110451,BY
5-15,2199,243,-1.237380537,-0.767062509,-0.95518972,-0.578935298,-0.296744481,0.076070884,0.554384448,0.192633015,0.496207849,-0.247300781,0.232064112,-0.293249774,1.301515306,1.177530038,0.724700044,-0.143410678,-0.21451569,0.377585839,0.657286277,-0.791923971,-0.488655478,-0.210446954,0.009171357,-0.221779572,0.498984787,-0.304037512,1,1,-2.207274913189724,7.372785624427692,0.0294117647058823,0.726748971,0.96,3.154402342,-0.296744481,-1.237380537,LG
5-16,2199,22,-1.237380537,-0.779707343,-0.96277662,-0.596638065,-0.322034148,-0.751549557,0.588701545,-1.01256711,-0.83348885,-0.396608674,-0.829889336,-0.685193816,0.43479893,0.758645946,-0.113638426,-0.288394896,0.282877197,1.170010464,1.876611598,-0.23541323,-0.692447642,-0.346074104,-0.289564718,-0.084196995,-0.338869158,-0.553233649,1,0,-4.605170185988091,8.330274416924992,0.002016129032258,0.722727273,0.96,3.154402342,-0.322034148,-1.237380537,ZX
6-1,2599,369,-1.379109601,-1.345510595,-1.358950198,-1.332070993,-1.31191159,-0.155741631,-0.052302349,-0.403029798,0.306415666,0.260240937,-0.478377852,-0.463957109,0.274978793,0.726798198,0.670532886,-0.580133099,-0.270803707,-0.760641166,-0.42684835,1.489371713,0.077779084,-0.371490509,0.016893105,0.441677986,-0.814785054,-0.459628187,1,0,-4.605170185988091,7.696212639346407,0.1,0.565311653,0.95,2.92568843,-1.31191159,-1.379109601,WY
6-2,2830,45,-0.810020789,-0.120447062,-0.396276553,0.155382428,0.569126664,0.37464161,0.395067327,2.215440906,-0.153691248,-0.778960022,-0.840885594,1.43130401,0.086308167,0.192147993,0.62798218,0.443144943,0.724166052,-0.743658876,1.435380829,0.359187155,-0.109693316,-0.194745127,-0.284406717,-0.647536125,-0.2213819,0.244800663,1,1,-4.605170185988091,7.549671082742242,0.0019230769230769,0.864444444,0.98,3.844050022,0.569126664,-0.810020789,MY
6-3,2649,163,-0.403035099,-0.044349192,-0.187823555,0.099125171,0.314336716,0.125649495,0.934483352,0.22356895,-0.22354775,0.597005091,0.382524019,-0.351302836,1.092262309,1.461869485,0.959638639,1.67330689,0.030630323,0.65988979,0.663786026,0.003678959,-0.489609207,-0.55314083,-0.195032072,-0.064789255,0.164110267,-0.40240367,1,1,-4.605170185988091,7.85462371132043,0.0030395136778115,0.82392638,0.99,4.500819262,0.314336716,-0.403035099,PG
6-4,2580,54,-0.403035099,-0.288430018,-0.33427205,-0.242587986,-0.173824937,-0.553860945,0.334999486,-0.520845459,-0.83348885,-0.497045169,-0.232731428,-0.685193816,1.405326971,0.678291627,-0.461922481,0.312003644,-0.240446125,0.419976944,0.231765819,-0.241746157,0.700392385,-0.072219259,-0.319086393,-0.189318207,-0.076293878,-0.569290894,1,1,-1.5606477482646677,7.549671082742242,0.0045662100456621,0.746296296,0.99,4.500819262,-0.173824937,-0.403035099,MY
6-5,2608,349,-0.403035099,-0.239397521,-0.304852552,-0.17394249,-0.075759944,-0.010167308,0.912111581,0.383779827,0.316956591,0.010654815,-0.271963144,-0.490264626,1.16450683,2.727211654,0.811082642,0.466202072,0.918622023,0.072892184,0.22426366,-0.428039493,-0.494697624,-0.597221009,0.024702073,-0.118370369,-0.024888873,-0.21793446,1,1,-2.207274913189724,8.001019961323651,0.0027624309392265,0.761891117,0.99,4.500819262,-0.075759944,-0.403035099,AT
6-6,2915,252,-1.496612489,-1.153584953,-1.290795967,-1.016373938,-0.810557417,-0.142364284,0.747872719,0.149590154,-0.28722292,-0.018116463,-0.572778166,0.016705973,1.172241431,1.89365071,1.178681851,-0.245684867,-0.55605656,1.356744656,0.435531811,-0.431338205,0.90231585,-0.424568847,-0.10045718,0.497259927,-0.278302923,-0.645234434,1,0,-4.605170185988091,7.372785624427692,0.3333333333333333,0.645039683,0.94,2.736069275,-0.810557417,-1.496612489,LG
6-7,2959,97,1.089110451,-0.018542087,0.424518928,-0.461603102,-1.126194625,-0.005695992,0.07993346,-0.432878275,-0.045063796,-0.38118437,-0.412853412,1.243499895,0.66762831,1.243257049,-0.559955834,-0.09658464,-1.570116051,0.587137742,0.288167647,-0.096207425,0.385379584,-0.051412827,-0.318551636,0.95607584,0.104072195,0.199192983,1,1,-4.605170185988091,8.194189840741988,0.0021186440677966,0.594845361,1.0,6.908754779,-1.126194625,1.089110451,SN
6-8,2708,102,1.089110451,0.749795494,0.885521477,0.61406951,0.410480536,-0.858143789,-0.968405069,-0.782870145,-0.83348885,-1.144687398,-1.111264176,-0.418408376,-0.968421944,-0.71254711,-1.22567328,-1.553320282,-0.862776561,-0.483327622,-0.972768684,-0.9196063,-0.550680231,-0.227025434,0.119536554,-0.448785358,-0.489119187,0.081561545,1,1,-0.6733445532637656,7.404157382082404,0.0015384615384615,0.839215686,1.0,6.908754779,0.410480536,1.089110451,JN
6-9,2519,26,1.089110451,0.735331443,0.876843046,0.59381984,0.381552436,0.707302961,0.706155201,0.429223071,0.343083923,-0.511697708,1.606204775,1.669700743,1.760447419,0.355329073,1.089658368,0.09620809,-0.216510339,1.656248291,0.201705504,0.459503183,-0.231174739,0.008042146,-0.597175724,-0.247134222,-0.335763892,-0.23832889,1,1,-4.605170185988091,7.85462371132043,0.0017391304347826,0.834615385,1.0,6.908754779,0.381552436,1.089110451,PG
6-10,2940,107,1.089110451,0.861572219,0.952587512,0.770556927,0.634033988,-0.893623424,-1.029088334,-0.837396341,-0.476118615,-1.144687398,-1.324720952,-0.685193816,-1.094799209,-0.868529024,-1.210834578,-1.563889301,-0.548703257,-0.819962864,-1.096900102,-0.34385821,-0.752012489,0.449242828,-0.097059008,-0.250638673,-0.439550639,-0.703807689,1,1,-4.605170185988091,7.404157382082404,0.0016638935108153,0.874766355,1.0,6.908754779,0.634033988,1.089110451,JN
6-11,2999,569,-1.237380537,-0.747281229,-0.943320952,-0.551241505,-0.25718192,0.711265483,0.07390602,0.25565079,0.696503776,0.225585098,0.254094833,2.124492916,-0.03600243,0.221973709,0.253327051,-0.27848029,-0.589618342,-0.12900276,1.0751452,-2.069030515,1.81721953,-0.611542167,0.117579929,-0.334186089,-0.217116172,0.306900147,1,1,-1.5606477482646677,7.843848638152472,0.0028901734104046,0.733040422,0.96,3.154402342,-0.25718192,-1.237380537,AF
